Name,Item,2006-12,2007-12,2008-12,2009-12,2010-12,2011-12,2012-12,2013-12,2014-12,2015-12,2016-12,2017-12,2018-12,2019-12
제너셈,당좌비율,,106.8,124.86,105.4,90.12,108.83,69.75,55.76,98.06,183.98,192.73,92.79,38.62,51.19
제너셈,부채비율,,282.04,205.45,246.25,204.93,250.44,355.41,177.95,129.74,54.82,77.93,105.83,219.31,180.89
제너셈,이자보상배율,,1.14,1.11,3.88,6.62,5.66,2.23,2,17.34,37.05,-16.12,-3.06,-4.26,5.35
제너셈,매출채권회전율,,,3.02849,2.43736,3.94534,3.65395,4.94413,5.90745,6.27388,4.52448,2.426,4.00703,4.24301,6.72687
제너셈,재고자산회전율,,,18.55307,11.56106,12.25676,9.61216,7.72391,5.82491,11.71988,8.66716,3.06481,4.61564,3.93764,5.01911
제너셈,매출액,,"9,031,082","8,641,900","8,748,246","18,668,865","20,149,090","23,031,566","18,006,047","32,193,260","33,863,187.66","17,807,553.16","27,665,506.86","26,014,333.05","38,688,486.58"
제너셈,세전계속사업이익,,"105,214","433,565","524,891","1,021,974","1,030,947","191,984","261,713","5,753,863","5,620,799.77","-2,516,861.81","-5,770,762.71","-7,899,882.81","3,082,997.76"
제너셈,당기순이익,,"105,214","433,565","524,891","1,021,974","1,030,947","191,984","255,058","5,028,262","4,837,511.13","-1,809,038.58","-6,567,491.55","-7,994,441.24","3,082,997.76"
제너셈,당기순이익(지배),,"105,214","433,565","524,891","1,021,974","1,030,947","191,984","255,058","5,028,262","4,837,511.13","-1,809,038.58","-6,567,491.55","-7,994,441.24","3,082,997.76"
제너셈,자본총계,,"1,978,548","2,412,113","2,937,005","3,958,978","4,139,926","3,453,622","6,899,634","10,930,086","29,079,977.96","28,109,452.49","21,594,500.85","14,683,146.99","17,364,214.82"
제너셈,자본총계(지배),,"1,978,548","2,412,113","2,937,005","3,958,978","4,139,926","3,453,622","6,899,634","10,930,086","29,079,977.96","28,109,452.49","21,594,500.85","14,683,146.99","17,364,214.82"
제너셈,EBITDA,,"401,528","835,737","916,692","1,482,324","1,529,060","739,553","777,824","6,298,396","5,935,034.77","-2,199,037.81","-3,737,726.71","-5,617,628.81","4,687,401.76"
제너셈,EBITDA2,,"362,424","447,528","909,304","1,426,940","1,676,005","978,615","887,703","5,840,027","5,672,513.49","-2,128,461.73","-2,997,521.66","-5,532,420.63","4,160,674.70"
타이거일렉,매출총이익률,22.18,25.76,13.76,9.65,27.91,31.37,27.45,17.08,20.98,19.34,13.36,21.96,15.63,12.15
타이거일렉,영업이익률,15.33,17.42,1.61,0.49,16.95,24.15,20.17,9.01,13.51,11.22,4.07,14.01,7,4.17
타이거일렉,ROE,,27.95,-22.12,19.97,37.92,55.09,34.97,,15.36,8.51,2.58,10.02,5.34,3.77
타이거일렉,ROE(지배),,27.95,-22.12,19.97,37.92,55.09,34.97,,15.36,8.51,2.58,10.02,5.34,3.77
타이거일렉,매출액증가율(YoY),,26.36,-10.24,17.86,46.03,31.29,0.62,,18.73,3.95,4,19.44,0.9,3.9
타이거일렉,영업이익증가율(YoY),,43.64,-91.69,-64.36,"4,973.99",87.03,-15.99,,77.95,-13.64,-62.29,311.44,-49.63,-38.12
타이거일렉,유동비율,473.94,265.93,215.88,115.26,114.42,108.62,142.95,182.84,212.8,468.84,812.58,654.11,678.93,186.81
타이거일렉,당좌비율,446.87,234.32,176.9,103.99,92.46,90.12,121.93,146.42,158.47,380.41,617.08,498.9,490.08,147.72
타이거일렉,부채비율,110.36,151.75,232.06,356.2,319.88,172.06,70.62,88.08,72.13,21.5,12.17,13.57,12.17,38.52
타이거일렉,이자보상배율,34.18,28.31,0.53,0.16,8.21,13.57,16.52,7.75,9.66,8.27,143.54,,,29.7
타이거일렉,매출채권회전율,,3.4833,3.70746,5.06977,5.53607,5.96198,5.41465,,5.63202,4.6122,4.09512,4.42007,4.50834,4.8336
타이거일렉,재고자산회전율,,22.24381,13.14359,18.57584,17.24997,14.80755,14.7914,,8.45184,6.7528,6.06969,6.42824,5.79465,5.86702
타이거일렉,매출액,"8,181,512","10,337,822","9,279,028","10,936,129","15,970,493","20,967,472","21,097,747","21,813,707","25,899,934","26,923,155.85","28,000,475.09","33,444,169.28","33,746,372.53","35,062,582.65"
타이거일렉,세전계속사업이익,"1,409,865","1,597,603","-1,001,619","708,809","2,117,198","4,468,178","4,967,955","2,668,418","3,579,443","2,945,643.31","1,382,340.91","4,525,988.94","2,656,630.83","1,665,004.80"
타이거일렉,당기순이익,"1,112,186","1,233,542","-1,001,619","708,809","1,426,195","3,380,882","3,860,332","2,090,360","2,772,247","2,293,754.16","904,878.33","3,768,651.17","2,171,811.43","1,612,869.67"
타이거일렉,당기순이익(지배),"1,112,186","1,233,542","-1,001,619","708,809","1,426,195","3,380,882","3,860,332","2,090,360","2,772,247","2,293,754","904,878.33","3,768,651.17","2,171,811.43","1,612,869.67"
타이거일렉,자본총계,"3,796,189","5,029,731","4,028,112","3,072,419","4,449,533","7,824,264","14,256,706","16,673,979","19,424,965","34,474,257.02","35,661,721.74","39,557,072.77","41,839,852.43","43,660,290.47"
타이거일렉,자본총계(지배),"3,796,189","5,029,731","4,028,112","3,072,419","4,449,533","7,824,264","14,256,706","16,673,979","19,424,965","34,474,257","35,661,721.74","39,557,072.77","41,839,852.43","43,660,290.47"
타이거일렉,EBITDA,"1,429,736","1,736,865","-193,703","1,576,302","3,174,780","5,590,620","6,199,802","4,088,192","5,521,682","5,083,153.31","3,265,650.91","6,658,937.94","5,088,299.83","4,691,579.80"
타이거일렉,EBITDA2,"1,253,967","1,987,510","678,780","600,941","3,446,382","5,854,967","5,295,392","3,228,212","5,162,327","4,877,796.74","3,125,221.66","6,922,372.38","4,892,040.93","4,565,427.68"
넷게임즈,매출총이익률,,,,,,,,,,100,100,100,100,100
넷게임즈,영업이익률,,,,,,,,,,14.84,40.25,-16.65,-45.67,-60.04
넷게임즈,ROE,,,,,,,,,-32.12,42.86,97.66,-13.77,-52.21,-60.09
넷게임즈,ROE(지배),,,,,,,,,-32.12,42.86,97.66,-13.77,-52.21,-60.09
넷게임즈,매출액증가율(YoY),,,,,,,,,,,319.45,-12.58,5.25,20.84
넷게임즈,영업이익증가율(YoY),,,,,,,,,-92.07,226.77,"1,037.57",-136.17,-188.62,-58.86
넷게임즈,유동비율,,,,,,,,552.9,91.25,242.29,560.5,672.39,491.3,478.25
넷게임즈,당좌비율,,,,,,,,552.9,91.25,242.29,560.5,672.39,491.3,478.25
넷게임즈,부채비율,,,,,,,,2.59,193.8,66.78,32,45.69,57.57,91.21
넷게임즈,이자보상배율,,,,,,,,,-3.76,2.11,899.97,-62.24,-236.72,-30.19
넷게임즈,매출채권회전율,,,,,,,,,,2.0873,4.55207,5.86778,12.98625,4.54879
넷게임즈,재고자산회전율,,,,,,,,,,,,,,
넷게임즈,매출액,,,,,,,,,,"6,110,510.45","25,630,753","22,407,504.96","23,584,094.25","28,498,281.79"
넷게임즈,세전계속사업이익,,,,,,,,"-370,560","-904,470","473,302.30","10,312,572.55","-6,444,664.01","-10,262,975.51","-16,691,291.91"
넷게임즈,당기순이익,,,,,,,,"-370,560","-904,470","1,542,988.73","9,653,901.86","-3,074,433.92","-12,575,176.90","-17,072,539.33"
넷게임즈,당기순이익(지배),,,,,,,,"-370,560","-904,470","1,542,988.73","9,653,901.86","-3,074,433.92","-12,575,176.90","-17,072,539.33"
넷게임즈,자본총계,,,,,,,,"3,071,135","2,560,806","4,638,782.07","15,132,644.60","29,507,505.81","18,668,530.71","38,150,772.58"
넷게임즈,자본총계(지배),,,,,,,,"3,071,135","2,560,806","4,638,782.07","15,132,644.60","29,507,505.81","18,668,530.71","38,150,772.58"
넷게임즈,EBITDA,,,,,,,,"-343,066","-667,519","1,050,181.30","10,638,774.55","-5,948,053.01","-9,784,592.51","-13,776,858.91"
넷게임즈,EBITDA2,,,,,,,,"-344,065","-668,172","1,053,976.66","10,709,588.66","-2,934,464.33","-9,858,997.24","-14,439,821.52"
패션플랫폼,매출총이익률,,,,,,,,42.34,46.14,48.43,60.18,59.06,54.9,56.72
패션플랫폼,영업이익률,,,,,,,,6.12,9.86,11.52,11.98,8.01,6.74,9.4
패션플랫폼,ROE,,,,,,,,,37.89,40.42,48.32,26.69,4.87,15.34
패션플랫폼,ROE(지배),,,,,,,,,37.89,40.42,48.32,26.69,4.87,15.34
패션플랫폼,매출액증가율(YoY),,,,,,,,,34.15,40.76,91.32,17.7,13.87,6.83
패션플랫폼,영업이익증가율(YoY),,,,,,,,,115.99,64.61,98.94,-21.33,-4.24,49.04
패션플랫폼,유동비율,,,,,,,,142.76,151.97,146.31,182.15,313.42,377.31,332.79
패션플랫폼,당좌비율,,,,,,,,56.99,58.53,53.92,70.41,126.79,191.24,196.27
패션플랫폼,부채비율,,,,,,,,187.89,143.96,148.81,99.46,63.97,36.74,34.72
패션플랫폼,이자보상배율,,,,,,,,14.47,22.26,40.19,72.3,90.25,54.95,44.39
패션플랫폼,매출채권회전율,,,,,,,,,8.04852,8.92096,11.02245,9.89637,10.9092,9.77103
패션플랫폼,재고자산회전율,,,,,,,,,3.30471,3.32662,4.29421,4.16686,4.62216,4.93376
패션플랫폼,매출액,,,,,,,,"15,346,212","20,587,423","28,978,622","55,442,955.37","65,254,453","74,307,198.90","79,379,157.84"
패션플랫폼,세전계속사업이익,,,,,,,,"681,586","1,920,254","3,148,139","6,458,857.25","5,209,601","1,659,195.97","6,759,619.43"
패션플랫폼,당기순이익,,,,,,,,"650,858","1,624,449","2,583,399","5,173,057.05","4,242,092","1,210,623.86","5,543,185.10"
패션플랫폼,당기순이익(지배),,,,,,,,"650,858","1,624,449","2,583,399","5,173,057.05","4,242,092","1,210,623.86","5,543,185.10"
패션플랫폼,자본총계,,,,,,,,"3,475,070","5,099,519","7,682,918","13,730,777","18,062,549","31,640,012.13","40,656,435.92"
패션플랫폼,자본총계(지배),,,,,,,,"3,475,070","5,099,519","7,682,918","13,730,777","18,062,549","31,640,012.13","40,656,435.92"
패션플랫폼,EBITDA,,,,,,,,"938,951","2,202,608","3,497,186","6,916,347.25","5,764,746","2,125,760.97","9,101,723.43"
패션플랫폼,EBITDA2,,,,,,,,"1,138,893","2,236,306","3,613,046","7,033,645.67","5,743,889","5,565,475.83","9,795,638.56"
한송네오텍,매출총이익률,16.63,13.87,14.17,17.55,14.6,15.24,14.51,14.91,17.35,12.86,12.18,20.34,19.13,21.9
한송네오텍,영업이익률,2.25,-1.8,0.35,4.39,2.45,6.27,4.04,4.4,5.07,3.21,6.87,14.26,4.14,3.84
한송네오텍,ROE,10.4,-20.83,-11.02,6.08,21.7,27.23,3.13,10.16,17.77,14.28,33.3,52.08,-19.13,1.95
한송네오텍,ROE(지배),10.4,-20.83,-11.02,6.08,21.7,27.23,3.13,10.16,17.77,14.28,33.3,52.08,-19.13,1.95
한송네오텍,매출액증가율(YoY),1.88,-5.25,-0.09,4.14,87.01,36.7,-10.54,-0.62,31.63,58.67,-16.25,30.83,-38.14,-43.87
한송네오텍,영업이익증가율(YoY),-32.15,-175.51,119.67,"1,194.02",4.17,250.16,-42.33,8.24,51.53,0.43,79.44,171.57,-82.05,-47.97
한송네오텍,유동비율,98.95,91.92,87.75,98.43,89.7,102.99,159.6,158.29,124.29,134.42,128.63,138.27,254.86,169.02
한송네오텍,당좌비율,63.94,63.61,55.35,67.27,67.45,90.28,135.91,134.16,106.56,118.06,127.54,137.72,152.23,125
한송네오텍,부채비율,220.02,258.32,233.1,252.54,215.93,192.92,165.3,168.96,185.64,156.52,190.89,192.87,52.95,101.27
한송네오텍,이자보상배율,1.5,-1.03,0.17,1.94,1.39,4.79,2.3,2.74,4.41,5.02,16.96,40.38,8.78,1.06
한송네오텍,매출채권회전율,5.72908,5.39872,5.69192,4.49775,5.84568,5.21507,3.67395,3.52837,3.44704,3.98181,3.00266,4.78032,4.85499,3.90276
한송네오텍,재고자산회전율,9.84422,8.65044,8.72814,6.68543,12.0531,22.69748,22.43607,18.64511,19.10506,24.44267,36.13374,424.46482,18.30879,6.02525
한송네오텍,매출액,"12,084,335","11,450,165","11,439,924","11,913,803","22,279,744","30,456,370","27,247,268","27,079,249","35,644,596","56,557,315","47,368,044","61,973,079.84","38,337,461.80","21,519,922.72"
한송네오텍,세전계속사업이익,"249,012","-469,011","-241,533","188,839","852,652","1,238,319","175,991","652,016","1,344,242","1,380,205","3,121,576","6,516,614.22","-2,555,207.49","156,740.04"
한송네오텍,당기순이익,"245,920","-469,011","-241,533","188,839","843,377","1,238,319","175,991","652,016","1,315,471","1,346,436","3,197,889","5,439,384.61","-2,789,489.68","350,503.71"
한송네오텍,당기순이익(지배),"245,920","-469,011","-241,533","188,839","843,377","1,238,319","175,991","652,016","1,315,471","1,346,436","3,197,889","5,439,384.61","-2,789,489.68","350,503.71"
한송네오텍,자본총계,"2,486,638","2,017,627","2,366,613","3,844,250","3,927,876","5,167,629","6,092,104","6,744,119","8,059,590","10,803,431","8,403,085","12,485,744.06","16,674,260.75","19,212,170.87"
한송네오텍,자본총계(지배),"2,486,638","2,017,627","2,366,613","3,844,250","3,927,876","5,167,629","6,092,104","6,744,119","8,059,590","10,803,431","8,403,085","12,485,744.06","16,674,260.75","19,212,170.87"
한송네오텍,EBITDA,"909,405","192,455","343,856","456,681","1,951,600","2,271,413","1,210,665","1,617,325","2,419,427","2,313,584","3,776,995","7,044,525.22","-2,106,510.49","1,281,932.04"
한송네오텍,EBITDA2,"769,435","269,616","399,744","523,470","1,273,441","2,563,073","1,665,475","1,757,854","2,478,241","2,391,793","3,722,718","9,154,202.74","1,876,893.96","1,291,221.76"
케이엠제약,매출총이익률,,,,,,,,36.08,36.29,40.73,33.76,,33.49,28.45
케이엠제약,영업이익률,,,,,,,,13.82,19.29,19.51,13.4,,9.08,-7.5
케이엠제약,ROE,,,,,,,,,33.82,41.57,17.81,,-63.68,-3.76
케이엠제약,ROE(지배),,,,,,,,,33.82,41.57,17.81,,-63.68,-3.76
케이엠제약,매출액증가율(YoY),,,,,,,,,13.6,92.53,9.52,,-2.5,17.55
케이엠제약,영업이익증가율(YoY),,,,,,,,,58.5,94.74,-24.77,,-37.52,-197.1
케이엠제약,유동비율,,,,,,,,152.01,138.66,102.42,182.38,,380.79,222.3
케이엠제약,당좌비율,,,,,,,,102.6,91.15,52.46,141.31,,289.98,109.84
케이엠제약,부채비율,,,,,,,,223.76,162.11,120.68,65.06,,37.35,78.32
케이엠제약,이자보상배율,,,,,,,,3.49,5.87,16.6,11.11,,5.92,-5.81
케이엠제약,매출채권회전율,,,,,,,,,11.0943,14.70725,8.407,,4.99841,8.17027
케이엠제약,재고자산회전율,,,,,,,,,6.2853,7.87068,6.62595,,6.37254,6.29183
케이엠제약,매출액,,,,,,,,"7,347,823","8,347,043","16,070,640.36","17,601,283.57",,"17,302,126.02","20,338,372.95"
케이엠제약,세전계속사업이익,,,,,,,,"731,210","1,330,471","2,806,172.94","2,265,461.06",,"-11,924,601.19","-1,262,477.80"
케이엠제약,당기순이익,,,,,,,,"605,030","1,148,122","2,221,720.77","1,802,610.26",,"-12,330,050.36","-902,231.23"
케이엠제약,당기순이익(지배),,,,,,,,"605,030","1,148,122","2,221,720.77","1,802,610.26",,"-12,330,050.36","-902,231.23"
케이엠제약,자본총계,,,,,,,,"2,870,601","3,918,723","6,769,450.60","13,468,178.66",,"23,833,823.69","24,194,368.07"
케이엠제약,자본총계(지배),,,,,,,,"2,870,601","3,918,723","6,769,450.60","13,468,178.66",,"23,833,823.69","24,194,368.07"
케이엠제약,EBITDA,,,,,,,,"1,187,584","1,847,867","3,235,232.10","2,774,053.24",,"-11,222,867.87","-367,698.33"
케이엠제약,EBITDA2,,,,,,,,"1,213,262","1,869,986","3,387,161.52","2,665,270.43",,"2,025,843.31","-810,566.15"
뉴지랩파마,매출총이익률,,,,19.2,12.8,12.32,18.74,17.95,13.72,12.83,6.96,0.74,-0.02,27.71
뉴지랩파마,영업이익률,,,,9.36,4.8,5.93,9.98,9.79,5.66,5.54,-8.2,-19.59,-29.8,-1.48
뉴지랩파마,ROE,,,,,36.76,49.14,47.46,44.63,15.57,12.56,-3.16,,-21.15,-8.2
뉴지랩파마,ROE(지배),,,,,36.76,49.14,47.46,44.63,15.57,12.56,-3.16,,-21.15,-8.2
뉴지랩파마,매출액증가율(YoY),,,,,55.4,83.71,29.83,-8.86,-7.29,11.2,-55.25,,-39.09,414.05
뉴지랩파마,영업이익증가율(YoY),,,,,-20.4,127.29,118.25,-10.56,-46.42,8.92,-166.2,,7.35,74.45
뉴지랩파마,유동비율,,,,104.63,99.47,102.03,121.73,175.71,183.06,639.93,416.02,470.72,183.43,194.87
뉴지랩파마,당좌비율,,,,54.12,51.12,65.15,89.61,118.81,128.78,433.96,332.37,426.22,169.41,155.13
뉴지랩파마,부채비율,,,,422.74,341.21,297.07,244.01,77.72,74.03,18.73,31.74,93.84,84.77,77.92
뉴지랩파마,이자보상배율,,,,8.74,3.4,6.82,14.29,24.31,23.95,20.79,-20.44,-37.16,-3.41,-0.62
뉴지랩파마,매출채권회전율,,,,,24.09158,21.71193,9.70053,7.157,7.32504,8.71404,4.40344,,4.88287,6.64537
뉴지랩파마,재고자산회전율,,,,,10.01437,13.5205,13.92011,12.52117,11.22073,8.89714,3.93559,,3.89019,8.6837
뉴지랩파마,매출액,,,,"21,093,911","32,779,708","60,220,626","78,184,333","71,254,371","66,063,451","73,464,989.28","32,877,051.36","30,603,265.79","18,640,143.65","95,819,852.31"
뉴지랩파마,세전계속사업이익,,,,"499,211","1,256,490","2,828,778","4,916,402","6,788,988","3,662,096","4,209,498.06","-1,804,905","-8,014,300","-7,762,892.54","-4,056,697.12"
뉴지랩파마,당기순이익,,,,"394,329","1,130,320","2,470,196","3,836,736","5,731,603","2,664,103","3,368,749.66","-1,089,110","-9,115,400","-7,362,295.67","-4,005,733.03"
뉴지랩파마,당기순이익(지배),,,,"394,329","1,130,320","2,470,196","3,836,736","5,731,603","2,664,103","3,368,749.66","-1,089,110","-9,115,400","-7,362,296","-4,005,733"
뉴지랩파마,자본총계,,,,"2,357,689","3,791,489","6,261,685","9,905,989","15,778,227","18,442,330","35,192,972.28","33,809,930.32","37,841,680.41","31,793,619.19","65,863,142.42"
뉴지랩파마,자본총계(지배),,,,"2,357,689","3,791,489","6,261,685","9,905,989","15,778,227","18,442,330","35,192,972.28","33,809,930.32","37,841,680.41","31,793,619.19","65,863,142.42"
뉴지랩파마,EBITDA,,,,"1,054,670","2,285,272","4,245,957","6,122,330","7,913,880","4,854,112","5,357,421.19","-841,845.98","-6,877,327.83","-5,689,400.33","-407,418.25"
뉴지랩파마,EBITDA2,,,,"2,321,909","2,165,347","4,502,759","8,505,255","7,850,382","4,828,409","5,201,429.06","-1,604,441.33","-4,819,878.21","-4,556,284.03","543,347.44"
이베스트스팩3호,매출총이익률,,,,,,,,,,,,,,
이베스트스팩3호,영업이익률,,,,,,,,,,,,,,
이베스트스팩3호,ROE,,,,,,,,,,,0.87,0.63,,
이베스트스팩3호,ROE(지배),,,,,,,,,,,0.87,0.63,,
이베스트스팩3호,매출액증가율(YoY),,,,,,,,,,,,,,
이베스트스팩3호,영업이익증가율(YoY),,,,,,,,,,,-6.54,-12.98,,
이베스트스팩3호,유동비율,,,,,,,,,,"256,756.33","518,936.63",699.63,,
이베스트스팩3호,당좌비율,,,,,,,,,,,,,,
이베스트스팩3호,부채비율,,,,,,,,,,16,16.22,16.68,,
이베스트스팩3호,이자보상배율,,,,,,,,,,-2.54,-1.29,-1.42,,
이베스트스팩3호,매출채권회전율,,,,,,,,,,,,,,
이베스트스팩3호,재고자산회전율,,,,,,,,,,,,,,
이베스트스팩3호,매출액,,,,,,,,,,,,,,
이베스트스팩3호,세전계속사업이익,,,,,,,,,,"-14,065.18","75,610.19","66,112.51",,
이베스트스팩3호,당기순이익,,,,,,,,,,"-10,970.84","70,393.66","51,567.76",,
이베스트스팩3호,당기순이익(지배),,,,,,,,,,"-10,970.84","70,393.66","51,567.76",,
이베스트스팩3호,자본총계,,,,,,,,,,"8,078,667.94","8,149,061.61","8,200,629.36",,
이베스트스팩3호,자본총계(지배),,,,,,,,,,"8,078,667.94","8,149,061.61","8,200,629.36",,
이베스트스팩3호,EBITDA,,,,,,,,,,"-36,260.18","-38,629.81","-43,645.49",,
이베스트스팩3호,EBITDA2,,,,,,,,,,"-36,260.44","-38,630.19","-43,645.77",,
엑시콘,매출총이익률,56.81,49.13,35.29,30.48,43.48,41.29,50.89,40.98,34,28.34,32.63,34.3,31.18,31.44
엑시콘,영업이익률,28.93,22.18,-14.53,-10.72,14.06,12.49,29.6,12.65,14.44,10.15,6.85,11.26,6.51,-13.59
엑시콘,ROE,,60.51,-4.81,-7.96,10.43,8.13,,9.18,16.47,12.02,7.52,11.28,4.76,-6.84
엑시콘,ROE(지배),,60.51,-4.81,-7.96,10.43,8.13,,9.18,16.47,12.02,7.62,11.24,4.71,-6.82
엑시콘,매출액증가율(YoY),,102.15,-59.84,-21.59,63.68,0.65,,-38.03,51.42,39.24,-14.81,48.99,-15.98,-32.31
엑시콘,영업이익증가율(YoY),,54.95,-126.32,42.14,314.66,-10.61,,-73.51,72.84,-2.17,-42.52,144.99,-51.45,-241.35
엑시콘,유동비율,275.94,"1,726.46",856.61,375.99,139.09,175.66,333.87,210.27,207.34,332.93,246.74,339.7,472.75,186.16
엑시콘,당좌비율,200.35,"1,167.36",694.56,308.87,101.17,92.83,262.97,162.3,127.17,265.55,190.12,224.81,350.94,146.86
엑시콘,부채비율,78.28,28,88.92,93.48,91.65,77.89,71.27,86.3,69.58,37.49,34.79,21.14,33.8,38.82
엑시콘,이자보상배율,195.84,174.65,-26.18,-1.46,3.1,2.33,16.49,3.45,6.09,9.04,7.8,26.5,4.56,-5.74
엑시콘,매출채권회전율,,29.41305,6.00426,5.15211,26.2622,9.54411,,4.61266,5.61328,6.69434,5.4486,9.87436,16.13872,7.99082
엑시콘,재고자산회전율,,7.40606,2.74952,2.6995,4.03686,3.1965,,4.99527,4.89243,5.25855,4.58493,5.81681,4.09343,3.0673
엑시콘,매출액,"20,595,019","41,631,707","16,719,269","13,110,122","21,458,675","21,598,112","40,534,525.83","25,120,099","38,035,514.97","52,960,638.47","45,115,501.13","67,217,160.09","56,474,117.12","38,230,244.20"
엑시콘,세전계속사업이익,"6,064,392","9,360,836","-601,338","-1,544,394","2,508,252","1,858,297","3,717,612.67","2,878,986","5,421,934.58","5,817,511.64","4,620,747.95","7,995,745.96","3,150,894.55","-7,342,811.74"
엑시콘,당기순이익,"6,064,392","10,332,161","-1,072,367","-1,664,317","2,209,619","1,890,749","5,975,342.89","2,951,505","6,031,100.03","6,315,610.61","5,105,114.67","8,214,116.98","3,711,679.74","-5,313,676.62"
엑시콘,당기순이익(지배),"6,064,392","10,332,161","-1,072,367","-1,664,317","2,209,619","1,890,749","5,975,343","2,951,505","6,031,100.03","6,315,610.61","5,163,145.27","8,166,859.92","3,662,795.88","-5,288,515.97"
엑시콘,자본총계,"11,340,875","22,809,287","21,750,326","20,067,642","22,303,341","24,205,603","30,613,131.68","33,685,927","39,551,087.55","65,558,674.18","70,144,930.61","75,452,360.82","80,571,200.31","74,888,411.74"
엑시콘,자본총계(지배),"11,340,875","22,809,287","21,750,326","20,067,642","22,303,341","24,205,603","30,613,132","33,685,927","39,551,088","65,558,674.18","70,009,155.78","75,283,384.98","80,413,680.56","74,749,288.74"
엑시콘,EBITDA,"6,634,207","10,353,874","138,153","-591,467","3,884,123","5,214,227","7,222,721.67","7,177,776","10,723,838.58","10,350,180.64","7,956,358.95","11,526,875.96","6,443,123.55","-5,455,516.74"
엑시콘,EBITDA2,"6,651,481","10,745,134","-1,116,321","-560,359","3,832,401","5,221,080","14,898,747.86","6,789,322","10,126,508.09","9,539,814.86","6,369,658.39","11,102,378.22","6,683,466.48","-3,643,845.44"
KH E&T,매출총이익률,,,,,36.85,32.53,31.47,40.71,36.04,36.27,34.9,40.05,32.39,38.61
KH E&T,영업이익률,,,,,19.21,11.02,15.09,16.73,10.46,14.21,18.63,19.98,8.95,11.42
KH E&T,ROE,,,,,,13.95,23.2,20.91,17.56,27.69,27.44,12.33,,-12.17
KH E&T,ROE(지배),,,,,,13.95,23.2,20.91,17.56,27.69,27.44,12.33,,-12.17
KH E&T,매출액증가율(YoY),,,,,,-2.79,43.29,-7.56,52.09,13.07,19.02,18.45,,-17.9
KH E&T,영업이익증가율(YoY),,,,,,-44.21,96.18,2.48,-4.94,53.64,56.02,27.06,,4.78
KH E&T,유동비율,,,,,174.63,165.89,250.12,138.57,150.96,201.11,312.39,611.97,526.3,52.37
KH E&T,당좌비율,,,,,171.3,164.6,248.82,137.61,150.81,200.54,312,611.53,524.53,40.32
KH E&T,부채비율,,,,,68.79,105.86,59.9,53.29,79.45,39.79,32.93,20.3,15.64,145.59
KH E&T,이자보상배율,,,,,25.37,15.22,17.98,35.86,77.68,219.75,"1,474.21","1,949.27",200.5,1.18
KH E&T,매출채권회전율,,,,,,2.29817,3.66913,4.84568,5.66752,5.48187,6.67318,9.38145,,15.34483
KH E&T,재고자산회전율,,,,,,132.8307,362.67273,467.98068,"1,038.60","1,484.99","1,249.82","1,459.80",,183.78669
KH E&T,매출액,,,,,"11,305,800","10,990,346","15,748,338","14,557,709","22,140,814","25,033,963","29,795,722.98","35,293,972.56","38,610,580.44","31,699,277.69"
KH E&T,세전계속사업이익,,,,,"2,086,517","1,149,611","2,317,760","2,397,145","2,211,736","3,542,734","5,549,865.78","4,962,138.25","3,864,677.95","-5,233,435.21"
KH E&T,당기순이익,,,,,"1,714,762","961,226","1,911,153","1,900,828","1,677,367","3,042,753","4,399,815.50","3,470,156.37","3,078,375.55","-4,873,118.38"
KH E&T,당기순이익(지배),,,,,"1,714,762","961,226","1,911,153","1,900,828","1,677,367","3,042,753","4,399,815.50","3,470,156.37","3,078,375.55","-4,873,118.38"
KH E&T,자본총계,,,,,"6,468,918","7,316,772","9,162,158","9,016,987","10,084,413","11,896,867","20,173,656.02","36,131,891.95","39,769,741.05","40,337,453.99"
KH E&T,자본총계(지배),,,,,"6,468,918","7,316,772","9,162,158","9,016,987","10,084,413","11,896,867","20,173,656.02","36,131,891.95","39,769,741.05","40,337,453.99"
KH E&T,EBITDA,,,,,"2,455,902","1,664,520","3,122,827","3,163,420","3,143,979","4,350,657","6,202,442.78","5,411,112.25","4,243,546.95","-2,627,995.21"
KH E&T,EBITDA2,,,,,"2,499,383","1,703,416","3,120,265","3,157,468","3,259,031","4,394,471","6,260,982.99","7,763,418.86","4,213,720.58","4,718,181.51"
엔케이맥스,매출총이익률,,,,,,,63.16,96.13,65.22,68.76,78.8,69.24,74.49,73.1
엔케이맥스,영업이익률,,,,,,,22.31,-143.02,-301.9,-253.78,-115.05,-330.89,-230.24,-275.29
엔케이맥스,ROE,,,,,,,,,274.9,-40.77,-13.93,-41.26,-54.66,-16.05
엔케이맥스,ROE(지배),,,,,,,,,274.9,-40.77,-13.93,-41.26,-54.66,-16.05
엔케이맥스,매출액증가율(YoY),,,,,,,,,11.69,49.75,173.6,-29.76,29.8,39.57
엔케이맥스,영업이익증가율(YoY),,,,,,,,,-135.76,-25.88,-24.03,-102.02,9.68,-66.87
엔케이맥스,유동비율,,,,,,,57.99,166.87,375.37,"2,439.93","7,330.81",240.05,276.45,42.45
엔케이맥스,당좌비율,,,,,,,46.55,81.21,268.16,"2,186.30","6,776.20",208.96,151.24,34.79
엔케이맥스,부채비율,,,,,,,656.18,-306.44,-419.36,12.56,65.97,35.28,102.29,69.43
엔케이맥스,이자보상배율,,,,,,,6.04,-16.01,-46.48,-135.11,-196.54,,"-1,333.66",-156.9
