Name,Item,2006-12-31,2007-12-31,2008-12-31,2009-12-31,2010-12-31,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31,2017-12-31,2018-12-31,2019-12-31
랩지노믹스,EBITDA2,1005117.00 ,1221397.00 ,1961454.00 ,3564620.00 ,1442322.00 ,1856424.00 ,2466406.00 ,2949023.18 ,4286947.64 ,3099435.13 ,2502534.55 ,1405762.86 ,1161932.43 ,4885066.36 
랩지노믹스,순부채,-1453993.00 ,-1106128.00 ,-932365.00 ,2354955.00 ,3186603.00 ,1750767.00 ,2161255.00 ,1702736.29 ,-3822506.21 ,1300582.07 ,445230.53 ,4883057.47 ,-4829277.17 ,-2821714.31 
에이디테크놀로지,매출총이익률,,22.67 ,17.09 ,23.24 ,17.44 ,18.03 ,19.51 ,17.42 ,22.95 ,19.66 ,3.51 ,11.21 ,16.33 ,7.92 
에이디테크놀로지,영업이익률,,7.65 ,4.50 ,10.55 ,9.58 ,7.11 ,8.90 ,9.57 ,15.54 ,5.49 ,-15.38 ,-1.14 ,10.97 ,5.38 
에이디테크놀로지,ROE(지배),,,2.86 ,17.93 ,20.37 ,10.00 ,11.10 ,,43.75 ,7.08 ,-11.21 ,0.46 ,,15.31 
에이디테크놀로지,매출액증가율(YoY),,,4.49 ,0.39 ,72.29 ,-18.28 ,8.42 ,,56.70 ,-47.73 ,-36.68 ,41.96 ,,104.79 
에이디테크놀로지,영업이익증가율(YoY),,,-38.56 ,135.58 ,56.39 ,-39.35 ,35.76 ,,154.55 ,-81.53 ,-277.37 ,89.47 ,,0.49 
에이디테크놀로지,유동비율,,207.32 ,188.72 ,146.16 ,198.11 ,206.53 ,170.85 ,179.98 ,442.43 ,572.18 ,480.08 ,381.73 ,238.94 ,260.00 
에이디테크놀로지,당좌비율,,187.98 ,169.15 ,136.87 ,149.76 ,201.91 ,162.41 ,172.28 ,384.38 ,515.22 ,435.39 ,341.93 ,170.36 ,171.99 
에이디테크놀로지,부채비율,,88.23 ,135.37 ,138.77 ,84.86 ,75.96 ,96.42 ,98.18 ,27.74 ,20.49 ,39.35 ,27.17 ,57.30 ,97.69 
에이디테크놀로지,이자보상배율,,5.34 ,3.14 ,4.00 ,7.13 ,7.51 ,10.63 ,20.67 ,74.70 ,30.07 ,-32.67 ,-0.99 ,73.99 ,16.30 
에이디테크놀로지,매출채권회전율,,,6.84 ,5.87 ,9.03 ,7.65 ,8.89 ,,16.37 ,9.05 ,3.94 ,6.14 ,,26.52 
에이디테크놀로지,재고자산회전율,,,17.12 ,16.19 ,11.79 ,10.84 ,42.71 ,,21.45 ,7.55 ,6.05 ,8.85 ,,9.20 
에이디테크놀로지,매출액,,15035759.00 ,15711042.00 ,15771694.00 ,27172928.00 ,22205077.00 ,24074378.00 ,43702213.00 ,68482209.14 ,35797490.04 ,22667923.04 ,32179169.00 ,110264722.60 ,225809534.32 
에이디테크놀로지,세전계속사업이익,,527531.00 ,159428.00 ,1112191.00 ,1755879.00 ,1044895.00 ,1164789.00 ,3140281.00 ,10507962.15 ,2422805.90 ,-4413451.32 ,7722.00 ,8648087.34 ,8235882.57 
에이디테크놀로지,당기순이익(지배),,527531.00 ,159428.00 ,1112191.00 ,1755879.00 ,1044895.00 ,1164789.00 ,3062435.00 ,10573382.00 ,2655791.00 ,-4061731.00 ,169643.00 ,8463157.00 ,8004175.00 
에이디테크놀로지,자본총계(지배),,5487650.00 ,5647078.00 ,6759269.00 ,10477794.00 ,10425269.00 ,10559563.00 ,11226488.00 ,37107774.00 ,37939748.32 ,34512307.65 ,38582001.00 ,48853978.68 ,55725495.02 
에이디테크놀로지,EBITDA2,,1672584.00 ,1182807.00 ,2153250.00 ,2876489.00 ,2013670.00 ,2604724.00 ,4641023.00 ,11375668.53 ,2798133.25 ,-2749964.07 ,98249.00 ,12499876.53 ,12942678.84 
에이디테크놀로지,순부채,,-1538753.00 ,-1053618.00 ,-249157.00 ,-2583941.00 ,-5068862.00 ,-4977706.00 ,-4050282.00 ,-27826204.95 ,-25384347.79 ,-20108066.14 ,-22328700.00 ,-9985089.36 ,-27338943.90 
녹십자엠에스,매출총이익률,16.75 ,23.04 ,15.63 ,15.64 ,16.42 ,23.63 ,17.82 ,18.71 ,18.41 ,14.99 ,14.47 ,15.66 ,9.48 ,11.45 
녹십자엠에스,영업이익률,-19.69 ,0.20 ,5.27 ,7.35 ,6.01 ,10.14 ,5.51 ,4.52 ,5.47 ,1.58 ,-2.25 ,0.51 ,-6.86 ,-3.70 
녹십자엠에스,ROE(지배),,14.81 ,48.71 ,57.49 ,23.21 ,45.54 ,21.39 ,14.51 ,15.57 ,,-6.79 ,-5.38 ,-55.53 ,-49.93 
녹십자엠에스,매출액증가율(YoY),,29.93 ,51.48 ,30.19 ,5.95 ,87.56 ,18.36 ,-4.84 ,31.21 ,,-3.51 ,14.19 ,-12.27 ,-5.59 
녹십자엠에스,영업이익증가율(YoY),,101.32 ,3904.29 ,81.62 ,-13.39 ,216.66 ,-35.68 ,-22.05 ,58.99 ,,-237.40 ,126.04 ,-1272.27 ,49.04 
녹십자엠에스,유동비율,98.51 ,145.48 ,177.10 ,211.57 ,231.36 ,189.71 ,145.10 ,127.67 ,206.70 ,151.10 ,155.73 ,150.72 ,206.34 ,162.54 
녹십자엠에스,당좌비율,46.36 ,122.40 ,99.59 ,143.37 ,90.30 ,116.36 ,99.10 ,91.22 ,137.76 ,95.20 ,103.24 ,101.89 ,126.88 ,109.36 
녹십자엠에스,부채비율,1715.31 ,184.77 ,104.76 ,89.33 ,61.98 ,132.37 ,144.09 ,164.30 ,65.38 ,120.29 ,109.87 ,129.37 ,281.62 ,75.04 
녹십자엠에스,이자보상배율,-14.19 ,0.13 ,14.11 ,22.20 ,74.68 ,25.09 ,11.03 ,6.25 ,9.68 ,2.64 ,-3.50 ,0.99 ,-6.18 ,-3.46 
녹십자엠에스,매출채권회전율,,4.52 ,7.36 ,7.64 ,7.78 ,7.91 ,4.67 ,3.31 ,3.48 ,,3.35 ,4.14 ,3.69 ,3.48 
녹십자엠에스,재고자산회전율,,6.94 ,14.16 ,11.81 ,6.25 ,7.23 ,7.68 ,6.99 ,7.20 ,,5.31 ,7.18 ,6.77 ,6.90 
녹십자엠에스,매출액,10808946.00 ,14044129.00 ,21273657.00 ,27695028.00 ,29343241.00 ,55036428.00 ,65138429.00 ,61986425.00 ,81334576.12 ,89298322.30 ,86162555.21 ,98389224.14 ,86321904.77 ,81492911.15 
녹십자엠에스,세전계속사업이익,-2245720.00 ,224594.00 ,1060902.00 ,2075343.00 ,1802035.00 ,5509752.00 ,3143455.00 ,1913719.00 ,4117243.34 ,258041.47 ,-3087593.59 ,-1410454.28 ,-9427725.34 ,-11371504.04 
녹십자엠에스,당기순이익(지배),-2245720.00 ,224594.00 ,1366013.00 ,2375121.00 ,1528293.00 ,4409560.00 ,2701060.00 ,2178149.00 ,3716911.63 ,729315.06 ,-1891058.33 ,-1347709.49 ,-10710921.71 ,-16204949.27 
녹십자엠에스,자본총계(지배),404647.00 ,2629241.00 ,2979900.00 ,5282223.00 ,7884515.00 ,11482092.00 ,13773242.00 ,16252784.00 ,31503301.58 ,28867504.67 ,26849111.10 ,23233900.31 ,15340254.32 ,49576813.54 
녹십자엠에스,EBITDA2,-932143.00 ,456835.00 ,1758910.00 ,2491674.00 ,2198547.00 ,6041314.00 ,4231644.00 ,3612191.00 ,5805840.88 ,3512867.43 ,709494.99 ,2875557.44 ,-3442969.51 ,-44069.00 
녹십자엠에스,순부채,4379839.00 ,1082910.00 ,-282927.00 ,293526.00 ,-1426189.00 ,1979530.00 ,7766790.00 ,9235344.00 ,3089394.71 ,16090416.00 ,7838707.14 ,6594260.40 ,15991200.24 ,-1027706.47 
하이로닉,매출총이익률,,,,,,51.53 ,54.89 ,62.22 ,67.23 ,67.13 ,64.20 ,65.49 ,58.66 ,64.26 
하이로닉,영업이익률,,,,,,13.67 ,24.51 ,27.06 ,33.53 ,11.66 ,2.24 ,9.64 ,-0.14 ,14.36 
하이로닉,ROE(지배),,,,,,,72.03 ,48.14 ,23.52 ,,1.66 ,1.85 ,-0.67 ,7.40 
하이로닉,매출액증가율(YoY),,,,,,,85.64 ,19.18 ,70.02 ,,-13.62 ,17.16 ,12.11 ,-23.99 
하이로닉,영업이익증가율(YoY),,,,,,,232.82 ,31.59 ,110.62 ,,-83.39 ,403.60 ,-101.62 ,7927.79 
하이로닉,유동비율,,,,,,590.87 ,630.45 ,696.90 ,1733.66 ,2126.81 ,2249.74 ,359.02 ,680.29 ,695.35 
하이로닉,당좌비율,,,,,,342.60 ,469.85 ,548.27 ,1612.67 ,1894.93 ,2008.05 ,294.50 ,367.73 ,464.92 
하이로닉,부채비율,,,,,,38.52 ,28.25 ,17.79 ,13.93 ,4.31 ,4.43 ,24.51 ,11.95 ,12.85 
하이로닉,이자보상배율,,,,,,57.31 ,157.22 ,433.82 ,420.49 ,83.41 ,,27.20 ,-0.28 ,32.56 
하이로닉,매출채권회전율,,,,,,,26.44 ,17.89 ,26.26 ,,22.15 ,23.98 ,24.03 ,20.44 
하이로닉,재고자산회전율,,,,,,,8.40 ,8.31 ,8.82 ,,4.41 ,4.06 ,2.89 ,1.80 
하이로닉,매출액,,,,,,6065703.00 ,11260133.00 ,13419748.76 ,22816567.95 ,17916048.16 ,15476750.13 ,18132156.41 ,20327715.94 ,15451858.84 
하이로닉,세전계속사업이익,,,,,,1201925.00 ,2832361.00 ,3361839.38 ,8095007.89 ,3151603.02 ,693281.50 ,371621.73 ,105602.11 ,2464052.74 
하이로닉,당기순이익(지배),,,,,,1039836.00 ,2603425.00 ,3095707.35 ,6447348.64 ,2832859.31 ,718707.40 ,763248.49 ,-259878.96 ,2904953.91 
하이로닉,자본총계(지배),,,,,,2312798.00 ,4916223.00 ,7945546.37 ,46869363.60 ,43928828.38 ,42798121.51 ,39906085.51 ,37754651.14 ,40724061.85 
하이로닉,EBITDA2,,,,,,829301.00 ,2760109.00 ,3714753.19 ,7834847.22 ,2465419.27 ,961418.31 ,2619913.35 ,935901.34 ,3429711.92 
하이로닉,순부채,,,,,,-765763.00 ,-3004267.00 ,-5340485.37 ,-39970286.79 ,-27802808.59 ,-22965131.66 ,-16146574.25 ,-11816914.50 ,-15462169.80 
디티앤씨,매출총이익률,,36.73 ,47.93 ,35.62 ,45.69 ,53.26 ,52.73 ,51.83 ,53.45 ,40.27 ,39.32 ,42.14 ,42.17 ,31.67 
디티앤씨,영업이익률,,-7.47 ,19.71 ,4.97 ,15.05 ,21.03 ,22.02 ,24.83 ,33.80 ,8.88 ,7.58 ,11.17 ,6.74 ,0.48 
디티앤씨,ROE(지배),,,40.69 ,-3.36 ,19.65 ,30.01 ,55.11 ,39.06 ,17.74 ,,3.45 ,5.27 ,1.98 ,-4.49 
디티앤씨,매출액증가율(YoY),,,89.43 ,-5.17 ,54.68 ,12.97 ,48.51 ,47.76 ,38.68 ,,27.07 ,23.34 ,19.60 ,23.84 
디티앤씨,영업이익증가율(YoY),,,599.54 ,-76.11 ,368.76 ,57.88 ,55.46 ,66.68 ,88.75 ,,8.54 ,81.80 ,-27.82 ,-91.11 
디티앤씨,유동비율,,30.32 ,46.09 ,50.91 ,56.72 ,46.54 ,57.01 ,130.34 ,484.15 ,252.96 ,225.72 ,96.10 ,87.59 ,85.18 
디티앤씨,당좌비율,,30.32 ,46.09 ,50.91 ,56.72 ,46.54 ,57.01 ,130.34 ,484.15 ,252.24 ,225.72 ,96.10 ,87.14 ,84.41 
디티앤씨,부채비율,,844.15 ,230.67 ,331.14 ,253.50 ,302.77 ,190.66 ,75.84 ,27.16 ,38.23 ,56.32 ,63.92 ,94.46 ,111.10 
디티앤씨,이자보상배율,,-0.96 ,3.31 ,0.80 ,3.25 ,4.34 ,5.32 ,10.25 ,8.84 ,5.32 ,4.27 ,4.67 ,2.34 ,0.14 
디티앤씨,매출채권회전율,,,6.09 ,3.75 ,5.08 ,5.30 ,6.19 ,6.85 ,5.63 ,,3.85 ,3.55 ,3.39 ,3.61 
디티앤씨,재고자산회전율,,,,,,,,,,,1124.87 ,,640.46 ,251.37 
디티앤씨,매출액,,2876326.00 ,5448636.00 ,5167116.00 ,7992215.00 ,9028475.00 ,13408438.00 ,19811880.00 ,27474396.14 ,31787850.31 ,40391906.42 ,49819705.29 ,59585468.20 ,73787517.60 
디티앤씨,세전계속사업이익,,-497937.00 ,615095.00 ,-76235.00 ,654460.00 ,1115612.00 ,2569670.00 ,5010446.00 ,8469619.30 ,2657700.91 ,2170425.67 ,4249829.90 ,1789240.04 ,-2353344.69 
디티앤씨,당기순이익(지배),,-505110.00 ,609596.00 ,-76235.00 ,485820.00 ,924816.00 ,2455438.00 ,4539530.00 ,7240193.65 ,3642253.59 ,2382497.54 ,3816325.80 ,1492280.85 ,-3628853.72 
디티앤씨,자본총계(지배),,691107.00 ,2305580.00 ,2229345.00 ,2715165.00 ,3447632.00 ,5464270.00 ,17777676.00 ,63869602.57 ,67451296.96 ,70538547.19 ,74207901.39 ,76779839.64 ,84741237.21 
디티앤씨,EBITDA2,,358317.00 ,1607497.00 ,964134.00 ,1916857.00 ,2800337.00 ,4229835.00 ,6532414.00 ,11718431.81 ,7225142.62 ,9219472.46 ,13102361.77 ,12989953.73 ,12977913.13 
디티앤씨,순부채,,3638142.00 ,3514808.00 ,5107096.00 ,4968768.00 ,8701450.00 ,8623017.00 ,3892700.00 ,-21473381.45 ,3705652.87 ,13826734.50 ,24977228.35 ,46229801.66 ,54986258.00 
엔에이치SL스팩,매출총이익률,,,,,,,,,,,,,,
엔에이치SL스팩,영업이익률,,,,,,,,,,,,,,
엔에이치SL스팩,ROE(지배),,,,,,,,,,0.98 ,0.52 ,,,
엔에이치SL스팩,매출액증가율(YoY),,,,,,,,,,,,,,
엔에이치SL스팩,영업이익증가율(YoY),,,,,,,,,,-337.18 ,-1.78 ,,,
엔에이치SL스팩,유동비율,,,,,,,,,328723.64 ,203843.29 ,,,,
엔에이치SL스팩,당좌비율,,,,,,,,,,,,,,
엔에이치SL스팩,부채비율,,,,,,,,,9.66 ,9.88 ,10.05 ,,,
엔에이치SL스팩,이자보상배율,,,,,,,,,-3.25 ,-2.98 ,-2.93 ,,,
엔에이치SL스팩,매출채권회전율,,,,,,,,,,,,,,
엔에이치SL스팩,재고자산회전율,,,,,,,,,,,,,,
엔에이치SL스팩,매출액,,,,,,,,,0.00 ,,,,,
엔에이치SL스팩,세전계속사업이익,,,,,,,,,-4393.89 ,49643.90 ,26392.34 ,,,
엔에이치SL스팩,당기순이익(지배),,,,,,,,,-3910.56 ,44183.07 ,23489.19 ,,,
엔에이치SL스팩,자본총계(지배),,,,,,,,,4482428.60 ,4526611.67 ,4550100.85 ,,,
엔에이치SL스팩,EBITDA2,,,,,,,,,-9513.62 ,-41591.88 ,-42331.30 ,,,
엔에이치SL스팩,순부채,,,,,,,,,216397.82 ,270551.42 ,319388.20 ,,,
정다운,매출총이익률,,27.92 ,9.70 ,17.18 ,18.63 ,23.55 ,14.05 ,19.13 ,19.20 ,20.34 ,19.95 ,24.22 ,23.92 ,14.83 
정다운,영업이익률,,21.05 ,-4.13 ,5.52 ,8.51 ,10.37 ,2.85 ,8.31 ,8.24 ,8.77 ,5.64 ,13.75 ,11.85 ,2.51 
정다운,ROE(지배),,,-16.30 ,8.44 ,40.78 ,26.15 ,3.30 ,16.39 ,,14.39 ,-4.19 ,29.03 ,20.80 ,1.79 
정다운,매출액증가율(YoY),,,-20.89 ,263.78 ,86.19 ,29.77 ,-1.86 ,-3.22 ,,5.80 ,-0.83 ,39.44 ,30.96 ,19.28 
정다운,영업이익증가율(YoY),,,-115.52 ,586.04 ,187.17 ,58.15 ,-73.00 ,181.98 ,,12.66 ,-36.21 ,239.76 ,12.84 ,-74.74 
정다운,유동비율,,150.89 ,125.29 ,79.72 ,102.89 ,97.11 ,59.90 ,70.26 ,91.81 ,104.91 ,135.87 ,187.08 ,139.89 ,85.22 
정다운,당좌비율,,149.02 ,61.49 ,49.99 ,93.86 ,65.05 ,37.84 ,52.15 ,63.84 ,80.56 ,97.44 ,161.30 ,104.88 ,53.72 
정다운,부채비율,,52.93 ,239.95 ,300.13 ,225.84 ,213.84 ,303.24 ,256.23 ,228.96 ,154.22 ,109.69 ,70.69 ,123.66 ,142.42 
정다운,이자보상배율,,29.22 ,-0.86 ,2.32 ,6.06 ,7.57 ,1.63 ,5.05 ,2.33 ,4.14 ,3.57 ,15.48 ,9.52 ,1.56 
정다운,매출채권회전율,,,21.07 ,21.70 ,19.52 ,15.73 ,12.94 ,14.85 ,,18.55 ,14.17 ,16.66 ,18.19 ,15.08 
정다운,재고자산회전율,,,5.23 ,9.24 ,25.45 ,23.29 ,13.39 ,14.27 ,,22.87 ,13.24 ,21.30 ,18.29 ,12.98 
정다운,매출액,,11829189.00 ,9357750.00 ,34041540.00 ,63382945.00 ,82252869.00 ,80721200.00 ,78124190.00 ,55060379.82 ,58251411.91 ,57768088.08 ,80550124.51 ,105484286.44 ,125822119.20 
정다운,세전계속사업이익,,2397622.00 ,-976208.00 ,510897.00 ,4250902.00 ,4512048.00 ,677183.00 ,3357366.00 ,2226118.76 ,3373606.24 ,-8636.41 ,12987676.62 ,11768136.74 ,1195982.34 
정다운,당기순이익(지배),,1919876.00 ,-976208.00 ,510897.00 ,3232642.00 ,3150105.00 ,478436.00 ,2589828.00 ,1772216.00 ,2777984.00 ,-1051247.94 ,9883276.27 ,9134799.23 ,878280.16 
정다운,자본총계(지배),,6176243.00 ,5800035.00 ,6310933.00 ,9543575.00 ,14546341.00 ,14426152.00 ,17180844.00 ,17178451.84 ,21435213.48 ,28784988.64 ,39300666.91 ,48554146.23 ,49776367.30 
정다운,EBITDA2,,2746829.00 ,117718.00 ,2866675.00 ,6984960.00 ,9483518.00 ,3658471.00 ,8364157.00 ,6582675.34 ,7158195.43 ,5575785.80 ,13095769.00 ,16436524.00 ,9487916.12 
정다운,순부채,,-398390.00 ,9708821.00 ,10955226.00 ,12127346.00 ,15066636.00 ,26713150.00 ,27374898.00 ,23929361.57 ,19758584.12 ,17603882.52 ,14702579.05 ,31850994.17 ,51912633.51 
셀바스헬스케어,매출총이익률,,,,54.78 ,52.36 ,45.97 ,46.29 ,,,51.69 ,39.72 ,43.70 ,18.63 ,37.87 
셀바스헬스케어,영업이익률,,,,30.28 ,27.25 ,14.48 ,19.70 ,,,8.58 ,-29.16 ,0.54 ,-65.81 ,-15.10 
셀바스헬스케어,ROE(지배),,,,,20.58 ,5.13 ,13.22 ,,,,-64.64 ,-4.08 ,-94.26 ,-17.18 
셀바스헬스케어,매출액증가율(YoY),,,,,-5.68 ,-1.12 ,13.75 ,,,,10.71 ,28.11 ,-32.29 ,11.61 
셀바스헬스케어,영업이익증가율(YoY),,,,,-15.11 ,-47.45 ,54.77 ,,,,-476.09 ,102.37 ,-8363.72 ,74.40 
셀바스헬스케어,유동비율,,,,878.32 ,751.87 ,609.54 ,2006.24 ,,,246.23 ,418.25 ,106.50 ,81.48 ,142.86 
셀바스헬스케어,당좌비율,,,,624.09 ,511.97 ,435.93 ,1364.86 ,,,159.27 ,253.09 ,72.14 ,38.92 ,95.85 
셀바스헬스케어,부채비율,,,,8.54 ,13.34 ,11.14 ,6.82 ,,,147.47 ,68.98 ,96.65 ,182.50 ,95.16 
셀바스헬스케어,이자보상배율,,,,227.59 ,320.19 ,89.65 ,114.60 ,,,3.06 ,-13.61 ,0.29 ,-16.00 ,-3.71 
셀바스헬스케어,매출채권회전율,,,,,12.80 ,6.38 ,4.74 ,,,,5.05 ,3.97 ,2.57 ,5.66 
셀바스헬스케어,재고자산회전율,,,,,3.80 ,3.85 ,4.50 ,,,,3.19 ,4.03 ,2.57 ,3.37 
셀바스헬스케어,매출액,,,,9492295.00 ,8953564.00 ,8852885.00 ,10069762.00 ,,,20853634.73 ,23086797.28 ,29575768.00 ,20026268.45 ,22351230.20 
셀바스헬스케어,세전계속사업이익,,,,3296877.00 ,2610188.00 ,661816.00 ,1880690.00 ,,,1331879.07 ,-14773684.90 ,-1099062.70 ,-19090479.39 ,-3989480.48 
셀바스헬스케어,당기순이익(지배),,,,3277518.00 ,2441368.00 ,661815.00 ,1799690.00 ,,,2136503.18 ,-14869693.88 ,-1116106.00 ,-19992169.63 ,-3328422.48 
셀바스헬스케어,자본총계(지배),,,,10835450.00 ,12885449.00 ,12929688.00 ,14289874.00 ,,,19093641.00 ,26915820.71 ,27814181.08 ,14604808.39 ,24137487.90 
셀바스헬스케어,EBITDA2,,,,3350055.00 ,2900932.00 ,1707427.00 ,2406054.00 ,,,3090124.24 ,-4995927.19 ,2094365.00 ,-10543092.71 ,-958781.42 
셀바스헬스케어,순부채,,,,-3834248.00 ,-3569035.00 ,-2110159.00 ,-2139095.00 ,,,15660524.56 ,9133122.90 ,19812078.28 ,20359912.94 ,6531890.80 
아이티센,매출총이익률,12.10 ,20.16 ,14.31 ,13.98 ,10.33 ,13.47 ,16.03 ,19.62 ,11.96 ,11.17 ,13.25 ,13.23 ,6.47 ,5.35 
아이티센,영업이익률,5.83 ,3.04 ,4.33 ,3.54 ,2.77 ,3.25 ,5.38 ,4.12 ,2.50 ,-5.85 ,-1.37 ,1.13 ,1.52 ,1.64 
아이티센,ROE(지배),,3.91 ,26.79 ,19.47 ,25.95 ,22.69 ,33.38 ,9.52 ,11.17 ,-26.18 ,-32.14 ,3.65 ,-0.87 ,1.06 
아이티센,매출액증가율(YoY),,-60.47 ,114.96 ,29.12 ,101.16 ,-6.46 ,695.62 ,4.03 ,73.94 ,-32.36 ,69.10 ,13.85 ,76.28 ,179.37 
아이티센,영업이익증가율(YoY),,-79.43 ,206.45 ,5.54 ,57.54 ,9.77 ,960.59 ,-25.97 ,5.83 ,-258.11 ,60.29 ,193.69 ,136.27 ,202.70 
아이티센,유동비율,110.34 ,115.38 ,122.54 ,102.21 ,139.79 ,106.49 ,90.85 ,103.20 ,138.39 ,122.98 ,97.42 ,137.99 ,128.30 ,138.98 
아이티센,당좌비율,99.02 ,77.54 ,96.90 ,62.02 ,132.77 ,98.82 ,83.40 ,74.94 ,115.61 ,110.80 ,87.82 ,125.17 ,93.42 ,105.88 
아이티센,부채비율,330.38 ,389.89 ,267.63 ,337.34 ,267.28 ,491.96 ,292.99 ,232.18 ,141.44 ,133.74 ,179.54 ,130.59 ,129.89 ,138.59 
아이티센,이자보상배율,20.59 ,1.72 ,3.57 ,3.57 ,3.17 ,3.46 ,3.55 ,2.20 ,2.81 ,-7.77 ,-1.71 ,1.14 ,2.58 ,4.10 
아이티센,매출채권회전율,,3.98 ,6.78 ,7.64 ,15.04 ,5.13 ,12.50 ,7.72 ,8.47 ,5.87 ,7.36 ,7.01 ,9.02 ,16.55 
아이티센,재고자산회전율,,8.99 ,15.23 ,13.06 ,30.69 ,50.85 ,45.79 ,17.65 ,17.61 ,15.95 ,34.43 ,33.51 ,21.32 ,36.16 
아이티센,매출액,47188990.00 ,18653891.00 ,40098539.00 ,51775484.00 ,104152473.00 ,97426513.00 ,122725965.00 ,137560306.00 ,239266191.57 ,161830134.80 ,273654423.23 ,311549094.94 ,549190542.76 ,1534268871.05 
아이티센,세전계속사업이익,2625884.00 ,244454.00 ,1160179.00 ,1265318.00 ,2033927.00 ,2796958.00 ,5468790.00 ,2826878.00 ,3388801.13 ,-10612682.07 ,-8398880.80 ,199812.24 ,7777813.61 ,13412915.94 
아이티센,당기순이익(지배),1866632.00 ,115248.00 ,929061.00 ,891827.00 ,1522107.00 ,2164986.00 ,4445831.00 ,1530171.00 ,2701553.77 ,-6936584.19 ,-6759907.40 ,990328.93 ,-296253.52 ,333058.90 
아이티센,자본총계(지배),2886801.00 ,3003440.00 ,3932501.00 ,5228670.00 ,6501190.00 ,12579921.00 ,13619813.00 ,18522063.00 ,29840098.00 ,23143599.00 ,18927119.22 ,35406658.23 ,32503037.21 ,30475179.64 
아이티센,EBITDA2,2844086.00 ,820970.00 ,1996167.00 ,2233293.00 ,3267609.00 ,3681565.00 ,7438589.00 ,6423725.00 ,6929377.20 ,-8452827.42 ,-2173799.00 ,5200657.47 ,10765120.35 ,29928520.73 
아이티센,순부채,2058891.00 ,5302723.00 ,2297864.00 ,10485209.00 ,579576.00 ,24109211.00 ,21327896.00 ,34428356.00 ,-2590466.53 ,-1072970.15 ,24863448.81 ,-2850688.81 ,54619494.84 ,53680827.53 
NEW,매출총이익률,,,,,,,,24.62 ,23.44 ,10.59 ,20.52 ,22.16 ,16.92 ,18.97 
NEW,영업이익률,,,,,,,,15.11 ,9.78 ,-3.06 ,5.28 ,-5.46 ,-6.58 ,-5.46 
NEW,ROE(지배),,,,,,,,,3.81 ,1.06 ,3.30 ,-5.98 ,-11.29 ,-7.52 
NEW,매출액증가율(YoY),,,,,,,,,-50.98 ,33.24 ,52.23 ,-24.81 ,70.54 ,-7.47 
NEW,영업이익증가율(YoY),,,,,,,,,-68.27 ,-141.67 ,362.90 ,-177.64 ,-105.66 ,23.16 
NEW,유동비율,,,,,,,,133.12 ,307.82 ,289.65 ,273.97 ,165.57 ,126.79 ,97.68 
NEW,당좌비율,,,,,,,,133.12 ,307.82 ,289.65 ,273.97 ,165.50 ,126.60 ,97.37 
NEW,부채비율,,,,,,,,274.37 ,38.81 ,50.75 ,68.69 ,96.16 ,98.71 ,157.11 
NEW,이자보상배율,,,,,,,,39.43 ,5.93 ,-5.50 ,14.66 ,-6.92 ,-6.46 ,-3.05 
NEW,매출채권회전율,,,,,,,,,3.55 ,9.83 ,6.57 ,3.33 ,6.29 ,5.56 
NEW,재고자산회전율,,,,,,,,,,,,2860.36 ,1211.47 ,418.52 
NEW,매출액,,,,,,,,126443565.00 ,61981056.12 ,82586149.64 ,125723993.06 ,94538543.69 ,161222834.11 ,149180097.15 
NEW,세전계속사업이익,,,,,,,,21376620.00 ,7661310.15 ,-1051379.95 ,9228320.52 ,-8546327.89 ,-15539129.69 ,-10736222.26 
NEW,당기순이익(지배),,,,,,,,18988438.00 ,3055704.93 ,1382220.02 ,4389993.47 ,-7859761.61 ,-13855498.75 ,-8609091.80 
NEW,자본총계(지배),,,,,,,,31182655.00 ,129186191.93 ,131085009.03 ,135392130.14 ,127692373.47 ,117853614.84 ,111038042.17 
NEW,EBITDA2,,,,,,,,19748353.00 ,6521171.71 ,-2012245.14 ,7510584.01 ,-4005562.95 ,-7398309.99 ,-2344361.31 
NEW,순부채,,,,,,,,-11438604.00 ,-94300743.67 ,-71826354.20 ,-49701642.37 ,8668729.45 ,-3821183.96 ,38844337.07 
아스트,매출총이익률,9.39 ,14.21 ,11.77 ,12.44 ,14.06 ,11.65 ,15.61 ,0.56 ,2.62 ,10.96 ,16.19 ,15.48 ,16.99 ,23.45 
아스트,영업이익률,4.84 ,5.55 ,3.25 ,6.40 ,8.19 ,5.39 ,9.21 ,-6.75 ,-4.58 ,4.08 ,8.35 ,8.28 ,9.26 ,9.89 
아스트,ROE(지배),1.88 ,4.40 ,2.85 ,2.21 ,1.15 ,1.51 ,2.32 ,-22.09 ,-21.36 ,4.89 ,,1.65 ,3.94 ,-0.50 
아스트,매출액증가율(YoY),4.20 ,76.08 ,63.75 ,60.77 ,5.86 ,29.15 ,33.65 ,35.95 ,9.31 ,21.42 ,,10.60 ,20.38 ,23.59 
아스트,영업이익증가율(YoY),-69.26 ,102.05 ,-4.15 ,216.48 ,35.52 ,-15.01 ,128.46 ,-199.61 ,25.92 ,208.29 ,,9.69 ,34.53 ,32.08 
아스트,유동비율,31.27 ,53.56 ,71.84 ,83.80 ,78.00 ,86.03 ,120.33 ,84.16 ,106.26 ,140.62 ,129.01 ,140.78 ,177.87 ,148.90 
